Replication,Elective_App_WT,Elective_Scan_WT,Urgent_Scan_WT,Overtime,Objective_Value
782,17.539846148194865,0.08483997548027296,2.8393744011334814,0.7233157414239703,0.41988989069059435
783,20.738202655454703,0.0855655069222967,3.0294581277516466,0.8698582828253972,0.46004814111201653
784,33.17299133535503,0.08589340758430541,2.9906639142815887,0.834536053127062,0.5297542722337977
785,22.974736535874527,0.08190525414928876,2.919201656140079,0.7952246177342537,0.4611101237132301
786,28.181873321873496,0.08708565134659595,2.960137555869794,0.8364509819729347,0.49665341883795433
787,27.980916246849333,0.08726290429229201,2.9362233114783804,0.7862677985408048,0.4928001075066216
788,29.95447095626938,0.08661033007620429,2.985383543944051,0.7296567060219178,0.5100097050191964
789,16.71971548547429,0.0801171665327366,3.0038987311392806,0.7909758203824365,0.4332886416671083
790,17.001514408336604,0.08225930214612583,3.00631437352102,0.8436699661324911,0.43523442091703757
791,20.30524030637546,0.08259133864617126,2.9460420968705154,0.809244786150541,0.4482025363965778
792,21.299782354135523,0.082673759526536,2.8480886492588136,0.7550875134185521,0.4432387131367066
793,24.83777971318987,0.08339690401721023,2.89817908443869,0.7908112434723695,0.469863825135191
794,17.068389199478013,0.08162599192678152,2.9652864426673693,0.8815891755567082,0.43107382616628315
795,15.0666476654343,0.08384257956529143,2.9299303044043183,0.7915183100564475,0.41523023818044585
796,23.04367097175186,0.08062954424558527,2.8493679189056134,0.7604546750011801,0.45376114359914665
797,27.277645630814614,0.082825891124536,2.924854778095403,0.8040791081577617,0.487350802511481
798,19.658235180261745,0.08234548906763088,3.029501682793408,0.8051773844877103,0.45362460273257155
799,23.674461743784843,0.08400772822157788,2.886513419484703,0.8286352669872767,0.46164312841765454
800,16.55894484829183,0.08411252888313267,2.8855843312631464,0.7516411273517075,0.41918562915795965
801,24.05963282981325,0.08628927122027505,2.813439869088081,0.7784286674434772,0.45581653007613543
802,39.523619374309256,0.0851619443188339,2.827630807042761,0.7269537556619858,0.5494408399153221
803,17.3419936347355,0.08380625718969947,3.0292233691735615,0.8519420268135266,0.43980652694032923
804,28.459756676359593,0.08721218538652624,2.802870778019923,0.6856387086211176,0.48083339999641755
805,17.652144370537226,0.0827738975171028,2.9044284831490517,0.7646287883599401,0.4277865638253146
806,22.455942768451735,0.08469839551382742,2.8920161693426314,0.7397127710359858,0.4550014559296479
807,20.26897015672002,0.08519530709551523,2.928243163014875,0.867271471440161,0.44600898333133543
808,29.77524762049111,0.0842694083970181,2.868799797896881,0.771683029405407,0.495989149888291
809,19.67509576397214,0.08067360903486011,2.9223619545365827,0.8056069971518479,0.441820549099137
810,22.189461960454484,0.0800331324249792,2.9292090797705486,0.7824360609972337,0.45754780624705194
811,22.016723177780243,0.0813928046993395,2.98105563496523,0.8737745834819751,0.4622803275622889
812,36.2726500218266,0.08795687969365437,2.9376793959052283,0.7783368101816281,0.5423174528495487
813,32.40513123555922,0.08171504116260078,3.028874247863722,0.8387113091412586,0.5294292690219168
814,23.5454129781151,0.08632058386749727,2.981144332022225,0.8348899342994291,0.4713895268404561
815,20.92012516805793,0.08500067155731486,2.8593145076598874,0.7673972900524988,0.44222616653398306
816,18.607603275487524,0.08201906344297623,2.877223754729136,0.8339093990128013,0.4304510716097107
817,20.621110931732787,0.08220251973800592,2.935117547221249,0.8442879706311319,0.448868879840453
818,22.566315598712595,0.08314139025078637,2.9720812844236075,0.8096359233404844,0.4645545609600393
819,24.64218712937425,0.08332000655979209,2.8910455394528833,0.7768555233511648,0.4679069674553258
820,18.48470296046241,0.08069406359069131,2.9172418195572862,0.8766049587561736,0.4341659737630858
821,19.71294116900391,0.08215618648300825,2.9442688316155063,0.8748701568996243,0.444479916820397
822,29.072913253540047,0.08355950464018343,2.95646550786327,0.8060300115209416,0.5015492226209588
823,18.249799199972202,0.08341977099033517,2.8426792618880024,0.7286833684083122,0.42448300846358084
824,16.32523337318036,0.08190833893252006,2.892942097319646,0.812181228703292,0.41861201898698663
825,16.243412874562658,0.08258083613724661,2.9012001396580125,0.7600109894894772,0.41904255246931876
826,24.749992829080806,0.0874608927694422,2.9373109907927804,0.836383340863667,0.4736892737532502
827,25.937627509025045,0.08361703642660083,3.0070748269930423,0.8949566323138625,0.488510065156122
828,32.234365758964344,0.08390104218652886,2.880351915324565,0.7911139969920685,0.5119103264584696
829,26.923180733786193,0.08529895329063426,2.9835300671322895,0.7769451785826621,0.4917603689697754
830,44.34519678539154,0.08528391428651685,2.8926362700917587,0.8195698112074649,0.5853635346851451
831,21.445172994481847,0.08418596156954072,2.973531917898288,0.763432344124856,0.4580422745749001
832,26.823467544794777,0.08013003239445876,2.9255341439958964,0.7946654913169465,0.48472284662332243
833,18.310094486110234,0.08234831103261657,2.879581080790727,0.7965438977253826,0.4289421110766099
834,26.123021411706425,0.0863182934468174,2.9197035772281565,0.7984548770746656,0.4799056836505874
835,20.73652475017756,0.08213357664898725,2.8236525523203437,0.7401110353586955,0.4371708674215713
836,20.120196935928487,0.08537811728470265,2.864637571345242,0.7006949378913977,0.43805614048237895
837,20.83198571513967,0.08265129845122397,2.949605231402015,0.7741101412702619,0.4517338295712933
838,22.578656537478363,0.08249019963836658,2.8849399045503814,0.7561950184510504,0.45494564338741356
839,22.439303061981413,0.08340155285701034,2.848269774276435,0.7680399009980654,0.4500416994948901
840,20.498608549296765,0.07658230170080584,2.9788836594254087,0.8018678688911751,0.45300260034863726
841,18.468125195059592,0.08140451634475533,3.008963425898955,0.8899308590838132,0.44425858618158776
842,21.480937120405024,0.08083104108484092,2.8335435953297288,0.7771358095519914,0.44270089821365055
843,24.803625827191343,0.08375867191173579,2.8774361055618636,0.8051232024875361,0.467355752763965
844,20.682379318666595,0.08081117696026369,2.8725575103627135,0.7926204026535711,0.44228245741331695
845,19.385946330637804,0.08364652007387735,2.8660850667200326,0.7588381592865291,0.43384643398459366
846,20.38762567170573,0.08047082271393204,2.9240890581471235,0.8033346589248069,0.4462536989511034
847,16.943377488333514,0.08301272444154635,3.0152559626494058,0.7540142128289471,0.43588187772493503
848,31.545092355845394,0.08416338538252947,2.880960524125117,0.8283276447280284,0.5078751317828228
849,20.52943260691159,0.08077162110368291,2.952206783538568,0.8098875319209918,0.4502219795612987
850,17.696531669207126,0.07943003559866949,2.83007985124362,0.7957021952890719,0.41978981483584143
851,20.28870646686195,0.08103118621067433,2.86714354629025,0.8035966369036052,0.4393376150651584
852,19.100690423204156,0.08343846912904135,2.8897430197689538,0.8122110051830853,0.4347771436045117
